PM10,PM2.5,SO2,CO,O3,NO2,PM10_pred,PM2.5_pred,SO2_pred,CO_pred,O3_pred,NO2_pred
14.000000000000002,0.0,18.0,23.0,2.9999999999999996,11.0,16.934399,5.3488126,20.006058,23.03936,7.5340476,11.762396
14.000000000000002,0.0,18.0,23.0,2.9999999999999996,11.0,18.884272,7.8727465,18.117214,22.345806,7.778309,11.223965
15.0,0.0,18.0,23.0,2.9999999999999996,11.0,19.914022,9.111506,18.045246,22.345884,7.6524544,11.200326
14.000000000000002,0.0,18.0,23.0,2.9999999999999996,11.0,16.767754,4.9818683,19.5936,22.956879,7.458224,11.729167
15.0,0.0,18.0,23.0,2.9999999999999996,11.0,18.70251,7.4598975,17.633041,22.185846,7.7324986,11.195084
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,19.717754,8.671074,17.54346,22.158028,7.6098714,11.175846
15.0,0.0,18.0,23.0,2.9999999999999996,11.0,16.71052,4.646771,19.320639,22.851099,7.401806,11.690347
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,18.622145,7.0894194,17.29493,22.026531,7.7073946,11.156723
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,19.621788,8.2753105,17.18838,21.979319,7.600006,11.139857
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,17.209255,4.915684,19.069468,22.745934,7.2569165,11.645224
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,19.097582,7.332856,16.994669,21.885838,7.5857596,11.119553
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,20.088911,8.511402,16.865593,21.82209,7.487032,11.104313
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,17.825726,5.8884377,19.568285,23.894003,7.798612,11.733193
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,19.869682,8.573998,17.58602,23.074072,8.103052,11.190116
16.0,0.0,17.0,24.0,2.9999999999999996,11.0,20.951761,9.905566,17.482351,23.028902,7.9743347,11.163412
15.0,0.0,18.0,24.0,2.9999999999999996,11.0,17.596848,5.6004567,19.631828,24.026512,7.789292,11.741073
16.0,0.0,17.0,24.0,2.9999999999999996,11.0,19.617102,8.253779,17.572489,23.14288,8.102646,11.187096
18.0,0.0,17.0,23.0,2.9999999999999996,11.0,20.680082,9.565904,17.471691,23.090496,7.9502006,11.161516
16.0,0.0,17.0,24.0,2.9999999999999996,11.0,17.496422,5.307973,19.542274,24.006685,7.6123056,11.735714
18.0,0.0,17.0,23.0,2.9999999999999996,11.0,19.49759,7.9226465,17.394897,23.056217,7.9641147,11.174333
18.0,0.0,17.0,23.0,2.9999999999999996,11.0,20.54978,9.215208,17.291485,22.993128,7.8082156,11.151628
18.0,0.0,17.0,23.0,2.9999999999999996,11.0,18.179008,5.528048,18.23794,23.872679,7.315332,11.712797
18.0,0.0,17.0,23.0,2.9999999999999996,11.0,20.17357,8.150285,16.078335,22.81077,7.7594957,11.151598
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,21.226131,9.449405,15.974782,22.693754,7.632986,11.126429
18.0,0.0,17.0,23.0,2.9999999999999996,11.0,18.844215,5.067118,17.317524,22.70803,6.663909,11.632806
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,20.619211,7.377965,14.848312,21.456799,7.1828904,11.078369
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,21.559776,8.534819,14.712161,21.313776,7.0443387,11.060991
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,19.284565,5.097021,17.334969,22.502079,6.4907913,11.636468
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,21.014574,7.366117,14.809002,21.243904,7.0200453,11.081553
19.0,0.0,16.0,23.0,2.9999999999999996,10.0,21.93215,8.502784,14.670361,21.111448,6.880779,11.063395
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,20.179144,5.657098,16.365108,22.40171,6.1986856,11.618547
19.0,0.0,16.0,23.0,2.9999999999999996,10.0,21.913204,7.97378,13.947061,21.14899,6.755283,11.067317
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,22.837465,9.1395445,13.830051,21.00357,6.626185,11.040046
19.0,0.0,16.0,23.0,2.9999999999999996,10.0,20.378786,5.7102194,16.465454,22.492514,6.3601723,11.644605
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,22.085663,8.040148,14.075758,21.266048,6.8912554,11.087118
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,22.997538,9.203943,13.972095,21.132568,6.7647223,11.056401
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,20.36844,6.047249,16.751957,22.781742,5.739195,10.863729
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,22.159601,8.306898,14.338835,21.597336,6.476493,10.395745
24.0,0.0,16.0,24.0,2.0,11.0,23.119537,9.473566,14.193766,21.49775,6.410561,10.3887615
19.0,0.0,16.0,23.0,2.9999999999999996,11.0,20.494368,5.369429,16.962317,22.737904,6.9059124,11.693337
24.0,0.0,16.0,24.0,2.0,11.0,22.176533,7.642857,14.32309,21.40233,7.3905797,11.132547
41.0,0.0,18.0,25.0,2.0,11.0,23.088158,8.774494,14.15908,21.24661,7.234066,11.114397
24.0,0.0,16.0,24.0,2.0,11.0,20.503485,5.31725,16.383234,22.64565,6.314878,11.633047
41.0,0.0,18.0,25.0,2.0,11.0,22.201368,7.601967,13.825562,21.31388,6.8933415,11.068023
41.0,0.0,19.0,25.0,2.0,11.0,23.104683,8.739414,13.696945,21.162914,6.7488785,11.042176
41.0,0.0,18.0,25.0,2.0,11.0,23.57051,8.301063,16.170216,23.515957,4.7846227,11.562265
41.0,0.0,19.0,25.0,2.0,11.0,25.44761,10.799138,13.621446,22.113146,5.4935045,10.989051
42.0,0.0,20.0,26.0,1.0,11.0,26.449825,12.05899,13.473113,21.908205,5.353938,10.942501
41.0,0.0,19.0,25.0,2.0,11.0,33.627987,15.601754,16.931725,23.931564,2.3247385,11.596786
42.0,0.0,20.0,26.0,1.0,11.0,35.027447,17.992832,14.048643,22.113913,2.9541187,10.994055
42.0,0.0,21.0,26.0,1.0,11.0,36.018986,19.14052,13.444634,21.58079,2.5959404,10.882037
42.0,0.0,20.0,26.0,1.0,11.0,35.27551,13.96884,19.171455,23.54445,0.99525934,11.807398
42.0,0.0,21.0,26.0,1.0,11.0,35.914074,16.075117,14.725842,21.31366,1.8258597,11.068681
42.0,0.0,21.0,26.0,1.0,11.0,36.781155,16.933918,13.7726345,20.69994,1.3233601,10.954515
42.0,0.0,21.0,26.0,1.0,11.0,37.75597,13.593703,20.200678,24.779722,-0.91665316,12.087109
42.0,0.0,21.0,26.0,1.0,11.0,38.04286,15.839429,14.802275,21.98958,0.5516128,11.260851
42.0,0.0,20.0,25.0,1.0,11.0,38.938934,16.679348,13.687601,21.254494,0.05713655,11.140893
42.0,0.0,21.0,26.0,1.0,11.0,38.65804,11.575624,20.438568,25.103373,-1.0305645,12.296158
42.0,0.0,20.0,25.0,1.0,11.0,38.428333,13.967855,14.017583,21.801952,0.90093446,11.385965
42.0,0.0,20.0,25.0,1.0,11.0,39.261776,14.678339,12.768575,20.98977,0.39967245,11.2576065
42.0,0.0,20.0,25.0,1.0,11.0,39.80647,9.9377,19.143074,25.359392,-1.0234905,12.406285
42.0,0.0,20.0,25.0,1.0,11.0,39.19458,12.676061,12.265621,21.604721,1.3143765,11.489401
43.0,0.0,19.0,24.0,1.0,11.0,39.967182,13.333406,10.948303,20.655872,0.88603693,11.364287
42.0,0.0,20.0,25.0,1.0,11.0,40.456436,7.373453,16.263655,24.454556,-0.82625115,12.388267
43.0,0.0,19.0,24.0,1.0,11.0,39.278275,10.403895,9.2008,20.368736,1.9642053,11.4929
43.0,0.0,19.0,24.0,1.0,11.0,39.938454,11.045007,7.741373,19.264635,1.6240758,11.373551
43.0,0.0,19.0,24.0,1.0,11.0,40.848217,7.455052,16.027088,24.572449,-0.5363501,12.379547
43.0,0.0,19.0,24.0,1.0,11.0,39.663048,10.549813,9.036723,20.462612,2.2352073,11.503809
43.0,0.0,18.0,23.0,1.0,11.0,40.33417,11.216639,7.574791,19.33882,1.9018955,11.3861265
43.0,0.0,19.0,24.0,1.0,11.0,41.21535,6.9894423,14.340149,23.319946,-0.974004,12.303188
43.0,0.0,18.0,23.0,1.0,11.0,39.73314,10.056077,7.585618,19.368801,1.9670442,11.45883
44.0,0.0,18.0,23.0,1.0,11.0,40.276188,10.590645,6.0473514,18.202377,1.7627461,11.332046
43.0,0.0,18.0,23.0,1.0,11.0,41.507183,7.3021564,14.549058,23.363653,-0.8798847,12.33127
44.0,0.0,18.0,23.0,1.0,11.0,40.05215,10.319203,7.803567,19.449524,1.9762056,11.486218
44.0,0.0,18.0,23.0,1.0,11.0,40.5901,10.871069,6.280723,18.301676,1.7522717,11.363069
44.0,0.0,18.0,23.0,1.0,11.0,41.19618,6.5914726,13.269924,22.148844,-1.3908563,12.278237
44.0,0.0,18.0,23.0,1.0,11.0,39.577267,9.596912,6.7032104,18.44128,1.5958474,11.444019
45.0,0.0,18.0,23.0,1.0,11.0,40.021645,10.110858,5.1499867,17.31203,1.4814152,11.318832
44.0,0.0,18.0,23.0,1.0,11.0,42.13234,7.4932284,13.332238,22.197111,-1.471095,12.300041
45.0,0.0,18.0,23.0,1.0,11.0,40.474197,10.368466,6.874941,18.530394,1.4526366,11.475364
46.0,0.0,17.0,22.0,1.0,11.0,40.874123,10.84305,5.329468,17.392822,1.3329759,11.34989
45.0,0.0,18.0,23.0,1.0,11.0,42.25026,7.6034274,13.6351185,22.232557,-1.4772931,12.330597
46.0,0.0,17.0,22.0,1.0,11.0,40.587048,10.444676,7.1120267,18.585636,1.4034219,11.4951
46.0,0.0,16.0,22.0,1.0,11.0,40.984974,10.909943,5.5525036,17.45805,1.2658186,11.369295
46.0,0.0,17.0,22.0,1.0,11.0,42.9475,8.123967,13.681209,22.224327,-1.6970044,12.3519535
46.0,0.0,16.0,22.0,1.0,11.0,41.17341,10.874216,7.1686316,18.58397,1.207247,11.513207
46.0,0.0,16.0,22.0,1.0,11.0,41.521732,11.317314,5.6155105,17.461191,1.0761842,11.385949
46.0,0.0,16.0,22.0,1.0,11.0,43.368515,7.665298,12.166717,20.899706,-2.2921638,12.309136
46.0,0.0,16.0,22.0,1.0,11.0,41.19484,10.389314,5.81429,17.439068,0.82401776,11.47377
47.0,0.0,16.0,22.0,1.0,10.0,41.363792,10.826082,4.252203,16.354116,0.8322876,11.34107
46.0,0.0,16.0,22.0,1.0,11.0,44.01974,7.927914,11.143894,20.891104,-2.3085635,12.330963
47.0,0.0,16.0,22.0,1.0,10.0,41.802387,10.664559,5.1181736,17.43474,0.8665085,11.518738
49.0,0.0,16.0,22.0,1.0,10.0,41.922234,11.080318,3.635129,16.327631,0.93381923,11.383051
47.0,0.0,16.0,22.0,1.0,10.0,44.187256,7.752011,11.249591,21.07748,-2.0770152,12.346627
49.0,0.0,16.0,22.0,1.0,10.0,41.930523,10.537509,5.165877,17.578863,1.0953863,11.533434
50.0,0.0,16.0,22.0,1.0,10.0,42.058628,10.95356,3.6896446,16.470392,1.1459583,11.398003
49.0,0.0,16.0,22.0,1.0,10.0,44.50136,8.410732,11.448075,21.206717,-2.0956402,11.475232
50.0,0.0,16.0,22.0,1.0,10.0,42.11421,11.04075,5.5508575,17.718815,1.2147251,10.887195
50.0,0.0,16.0,22.0,1.0,10.0,42.21789,11.3659315,4.078381,16.627058,1.3018705,10.780298
50.0,0.0,16.0,22.0,1.0,10.0,45.850185,8.816624,11.671703,21.208576,-1.7848072,11.565659
50.0,0.0,16.0,22.0,1.0,10.0,43.04875,11.362453,5.5733237,17.650597,1.5729203,10.948775
51.0,0.0,16.0,22.0,1.0,10.0,43.037357,11.623914,4.0626745,16.554167,1.6466923,10.836278
50.0,0.0,16.0,22.0,1.0,10.0,46.55925,8.594527,11.457788,21.061398,-2.1185536,11.522291
51.0,0.0,16.0,22.0,1.0,10.0,43.439934,11.174553,5.219922,17.454048,1.480752,10.907658
51.0,0.0,16.0,22.0,1.0,10.0,43.37391,11.4129925,3.6973512,16.37145,1.60162,10.791148
51.0,0.0,16.0,22.0,1.0,10.0,46.66673,7.7950573,11.263208,20.94079,-2.2353091,11.491065
51.0,0.0,16.0,22.0,1.0,10.0,43.335403,10.57172,4.870263,17.271946,1.6710826,10.868687
51.0,0.0,16.0,22.0,1.0,10.0,43.27304,10.836435,3.3280134,16.207235,1.8365915,10.747182
51.0,0.0,16.0,22.0,1.0,10.0,47.467945,7.8039875,10.945178,20.937424,-2.3968368,11.481084
51.0,0.0,16.0,22.0,1.0,10.0,43.905388,10.654277,4.5359726,17.206816,1.7335259,10.862205
47.0,0.0,15.0,22.0,1.0,10.0,43.811222,10.905038,3.0006483,16.137814,1.9404446,10.735838
51.0,0.0,16.0,22.0,1.0,10.0,47.64636,7.3217225,10.814897,20.906189,-2.3503199,11.485735
47.0,0.0,15.0,22.0,1.0,10.0,43.92325,10.301359,4.3072944,17.12481,1.9406796,10.859748
30.0,0.0,13.0,21.0,1.0,10.0,43.826107,10.556196,2.7577007,16.072554,2.1645966,10.729496
47.0,0.0,15.0,22.0,1.0,10.0,47.86879,6.977797,10.625503,20.941418,-2.4032502,11.494513
30.0,0.0,13.0,21.0,1.0,10.0,44.029312,10.094047,4.0635333,17.106173,2.0501537,10.868015
30.0,0.0,12.0,20.0,1.0,10.0,43.948856,10.346178,2.4943185,16.091003,2.2971036,10.73666
30.0,0.0,13.0,21.0,1.0,10.0,45.3399,4.958215,9.753595,20.86156,-1.9510175,11.388609
30.0,0.0,12.0,20.0,1.0,10.0,42.040833,8.554066,3.4898717,17.07803,2.5146983,10.805033
30.0,0.0,11.0,20.0,1.0,10.0,42.087166,8.8427305,1.8973949,16.14105,2.824207,10.670269
30.0,0.0,12.0,20.0,1.0,10.0,33.807716,-3.5869107,8.066709,20.076464,0.8890386,11.151438
30.0,0.0,11.0,20.0,1.0,10.0,32.40242,1.413742,2.5120256,16.628433,4.815302,10.6032
30.999999999999996,0.0,10.0,20.0,1.0,10.0,33.054485,2.1217678,1.0058776,16.039942,5.138114,10.492271
30.0,0.0,11.0,20.0,1.0,10.0,32.794952,-1.5419195,6.1419373,20.12144,1.279198,11.012903
30.999999999999996,0.0,10.0,20.0,1.0,10.0,32.163296,2.8305185,1.7479801,16.895851,4.643061,10.560941
30.999999999999996,0.0,11.0,20.0,1.0,10.0,32.860424,3.4669862,0.4396822,16.200745,5.051525,10.463959
30.999999999999996,0.0,10.0,20.0,1.0,10.0,31.851425,0.7598653,6.078511,20.137817,1.9328251,10.968536
30.999999999999996,0.0,11.0,20.0,1.0,10.0,31.67104,4.2927895,2.2759595,17.144712,4.633959,10.515877
30.999999999999996,0.0,11.0,20.0,1.0,11.0,32.3103,4.855835,1.1264342,16.291473,4.9691978,10.429581
30.999999999999996,0.0,11.0,20.0,1.0,10.0,31.46302,3.2801192,6.5345397,19.801561,1.6147785,10.939371
30.999999999999996,0.0,11.0,20.0,1.0,11.0,31.558994,6.055242,3.141046,17.164427,3.717117,10.469678
30.0,0.0,10.0,20.0,1.0,11.0,32.135117,6.6603093,2.218407,16.212532,3.971392,10.391681
30.999999999999996,0.0,11.0,20.0,1.0,11.0,30.173655,4.947292,8.787413,19.474735,1.3294609,10.874291
30.0,0.0,10.0,20.0,1.0,11.0,30.52441,7.119162,5.408997,17.240055,2.928635,10.374495
30.0,0.0,10.0,20.0,2.0,11.0,31.086987,7.641057,4.4564037,16.42258,3.049826,10.286914
30.0,0.0,10.0,20.0,1.0,11.0,29.489721,5.624404,9.567749,18.95701,1.0844531,11.548134
30.0,0.0,10.0,20.0,2.0,11.0,29.881523,7.6207285,6.2393937,17.01805,2.2294593,10.888678
29.0,0.0,10.0,20.0,2.0,11.0,30.407614,8.181882,5.4089875,16.341982,2.2528079,10.795382
30.0,0.0,10.0,20.0,2.0,11.0,29.162624,5.4542394,8.378055,18.881542,0.62918705,11.564546
29.0,0.0,10.0,20.0,2.0,11.0,29.625183,7.5436406,5.438886,17.020271,1.8600498,10.89985
29.0,0.0,10.0,20.0,2.0,11.0,30.127243,8.125152,4.7190237,16.364355,1.9341488,10.795012
29.0,0.0,10.0,20.0,2.0,11.0,29.049702,5.4764705,8.509068,18.98459,1.9588648,11.632476
29.0,0.0,10.0,20.0,2.0,11.0,29.471695,7.575335,5.716844,17.215937,2.9713743,10.965615
28.000000000000004,0.0,10.0,20.0,2.0,11.0,29.934408,8.182621,5.0705595,16.604494,3.0002294,10.8549595
29.0,0.0,10.0,20.0,2.0,11.0,28.618933,5.2971296,8.786856,19.147493,2.3519883,11.6700115
28.000000000000004,0.0,10.0,20.0,2.0,11.0,29.089327,7.4233875,6.0307083,17.41504,3.3193328,10.998089
27.0,0.0,9.0,19.0,2.0,11.0,29.57097,8.057106,5.4190125,16.833761,3.3329048,10.887802
28.000000000000004,0.0,10.0,20.0,2.0,11.0,28.560587,5.4918833,8.905391,19.26588,2.4508412,11.684975
27.0,0.0,9.0,19.0,2.0,11.0,29.07444,7.643088,6.212595,17.56318,3.4002936,11.01321
27.0,0.0,9.0,19.0,2.0,11.0,29.575357,8.300555,5.6306624,16.997766,3.4040492,10.902362
27.0,0.0,9.0,19.0,2.0,11.0,27.967728,5.260165,9.099132,19.316803,2.630753,11.696882
27.0,0.0,9.0,19.0,2.0,11.0,28.537155,7.4158874,6.439411,17.653257,3.5733218,11.025468
26.0,0.0,9.0,19.0,2.0,11.0,29.06298,8.09025,5.8849235,17.113695,3.5775957,10.916106
27.0,0.0,9.0,19.0,2.0,11.0,26.902447,4.2454476,7.902209,18.22338,2.4363444,11.629177
26.0,0.0,9.0,19.0,2.0,11.0,27.35119,6.248858,5.3025093,16.595867,3.4182026,10.965059
25.0,0.0,9.0,20.0,2.9999999999999996,11.0,27.788872,6.8376503,4.7143393,16.034142,3.462069,10.851865
26.0,0.0,9.0,19.0,2.0,11.0,26.855497,4.526724,7.7120037,18.170418,2.5337088,11.587797
25.0,0.0,9.0,20.0,2.9999999999999996,11.0,27.373375,6.5570307,5.278986,16.623789,3.4639628,10.942982
23.0,0.0,9.0,19.0,2.9999999999999996,11.0,27.832989,7.174861,4.741535,16.086193,3.5036724,10.828527
25.0,0.0,9.0,20.0,2.9999999999999996,11.0,26.24089,4.4575915,7.9508576,18.200748,2.8318055,11.563206
23.0,0.0,9.0,19.0,2.9999999999999996,11.0,26.82473,6.4737024,5.619681,16.743235,3.7164187,10.929114
21.0,0.0,9.0,19.0,2.9999999999999996,11.0,27.309837,7.1083493,5.135182,16.251165,3.7634943,10.813559
23.0,0.0,9.0,19.0,2.9999999999999996,11.0,25.931034,5.218926,8.690664,19.296244,4.52122,11.6286745
21.0,0.0,9.0,19.0,2.9999999999999996,11.0,26.765945,7.3431206,6.7026176,17.94766,5.216859,11.019049
19.0,0.0,9.0,19.0,2.9999999999999996,11.0,27.378355,8.053174,6.3843064,17.517393,5.2193804,10.9116535
21.0,0.0,9.0,19.0,2.9999999999999996,11.0,24.046427,3.8236825,8.750787,18.500055,4.8584313,11.567455
19.0,0.0,9.0,19.0,2.9999999999999996,11.0,24.746641,5.7321925,6.627788,17.198267,5.544181,10.954306
17.0,0.0,8.0,19.0,2.9999999999999996,11.0,25.297333,6.342224,6.2744575,16.796492,5.614523,10.851436
19.0,0.0,9.0,19.0,2.9999999999999996,11.0,22.77289,3.2853253,8.887598,18.473274,5.223584,11.545061
17.0,0.0,8.0,19.0,2.9999999999999996,11.0,23.562626,5.161985,6.846953,17.242552,5.891959,10.93767
17.0,0.0,8.0,19.0,2.9999999999999996,11.0,24.169785,5.7599573,6.567713,16.884583,5.9923306,10.841059
17.0,0.0,8.0,19.0,2.9999999999999996,11.0,21.47273,2.8702686,9.044864,18.528261,5.780448,11.520878
17.0,0.0,8.0,19.0,2.9999999999999996,11.0,22.391464,4.748802,7.132307,17.38029,6.383835,10.922432
16.0,0.0,8.0,19.0,2.9999999999999996,11.0,23.04655,5.3465395,6.947284,17.074612,6.500099,10.828115
17.0,0.0,8.0,19.0,2.9999999999999996,11.0,20.17843,2.7147822,8.422946,18.543104,6.3718796,11.480549
16.0,0.0,8.0,19.0,2.9999999999999996,11.0,21.210997,4.57697,6.8316126,17.487776,6.9085126,10.902828
15.0,0.0,8.0,18.0,4.0,11.0,21.87696,5.225744,6.770382,17.240643,7.07329,10.8025255
16.0,0.0,8.0,19.0,2.9999999999999996,11.0,19.617735,3.240853,8.477476,18.582924,6.649514,11.379928
15.0,0.0,8.0,18.0,4.0,11.0,20.751188,5.087878,7.1333194,17.653006,7.1444902,10.830137
15.0,0.0,8.0,18.0,4.0,11.0,21.424818,5.7929473,7.165296,17.472185,7.310975,10.726973
15.0,0.0,8.0,18.0,4.0,11.0,18.7451,3.2051225,8.737058,18.594225,6.992317,11.331709
15.0,0.0,8.0,18.0,4.0,11.0,19.905722,4.9934926,7.5079303,17.75575,7.451547,10.788257
15.0,0.0,8.0,18.0,4.0,11.0,20.564243,5.7218657,7.6251483,17.63395,7.5928664,10.688374
15.0,0.0,8.0,18.0,4.0,11.0,17.394848,2.0603156,8.622931,17.591324,7.688334,11.265842
15.0,0.0,8.0,18.0,4.0,11.0,18.374517,3.6187577,7.3961854,16.798983,8.010948,10.736237
15.0,0.0,8.0,18.0,4.0,11.0,18.926159,4.215019,7.50552,16.67846,8.1085825,10.639559
15.0,0.0,8.0,18.0,4.0,11.0,17.264603,2.478084,8.640946,17.40342,7.7160273,11.183686
15.0,0.0,8.0,18.0,4.0,11.0,18.293203,4.0269217,7.548609,16.702383,8.0072565,10.682766
15.0,0.0,8.0,18.0,4.0,11.0,18.861116,4.6505785,7.6891026,16.612576,8.091647,10.589062
15.0,0.0,8.0,18.0,4.0,11.0,17.259605,3.0328753,8.797148,17.349314,7.862433,11.133879
15.0,0.0,8.0,18.0,4.0,11.0,18.334194,4.5883403,7.8466916,16.74461,8.103989,10.656986
14.000000000000002,0.0,8.0,18.0,4.0,11.0,18.909286,5.2499385,8.027745,16.692219,8.158686,10.565368
15.0,0.0,8.0,18.0,4.0,11.0,17.275143,3.3046405,8.954382,17.343958,7.9073806,11.114419
14.000000000000002,0.0,8.0,18.0,4.0,11.0,18.362192,4.873608,8.076104,16.792389,8.121963,10.646574
14.000000000000002,0.0,8.0,18.0,4.0,11.0,18.939077,5.5504346,8.279368,16.760878,8.160514,10.554675
14.000000000000002,0.0,8.0,18.0,4.0,11.0,17.259327,3.5329633,9.088679,17.344833,7.885959,11.092116
14.000000000000002,0.0,8.0,18.0,4.0,11.0,18.359528,5.1090355,8.275579,16.837542,8.079925,10.632736
13.0,0.0,7.000000000000001,17.0,5.0,11.0,18.939396,5.796999,8.500055,16.823915,8.10355,10.541134
14.000000000000002,0.0,8.0,18.0,4.0,11.0,16.77634,3.2734828,9.24,17.378773,8.036959,11.098074
13.0,0.0,7.000000000000001,17.0,5.0,11.0,17.857914,4.837143,8.486773,16.902504,8.210768,10.637845
13.0,0.0,7.000000000000001,17.0,5.0,11.0,18.42508,5.5202575,8.749172,16.909105,8.225423,10.547188
13.0,0.0,7.000000000000001,17.0,5.0,11.0,16.628008,3.2391312,9.207473,17.397263,8.031323,11.080918
13.0,0.0,7.000000000000001,17.0,5.0,11.0,17.718094,4.8106036,8.48091,16.931864,8.214467,10.622564
13.0,0.0,7.000000000000001,17.0,5.0,11.0,18.289284,5.500311,8.754621,16.943851,8.233763,10.5322275
13.0,0.0,7.000000000000001,17.0,5.0,11.0,15.808579,2.2058363,8.251188,16.530146,8.65473,11.073876
13.0,0.0,7.000000000000001,17.0,5.0,11.0,16.714518,3.5641103,7.436235,15.990899,8.794879,10.608068
14.000000000000002,0.0,7.000000000000001,17.0,5.0,11.0,17.17855,4.1104107,7.6392164,15.945326,8.810935,10.511789
13.0,0.0,7.000000000000001,17.0,5.0,11.0,15.734923,2.2977402,7.95916,16.40299,8.788012,11.023492
14.000000000000002,0.0,7.000000000000001,17.0,5.0,11.0,16.653471,3.6556883,7.1952333,15.891314,8.927504,10.568817
14.000000000000002,0.0,7.000000000000001,17.0,5.0,11.0,17.121397,4.206094,7.400253,15.8497305,8.947667,10.471326
14.000000000000002,0.0,7.000000000000001,17.0,5.0,11.0,15.728182,2.6022258,7.9923286,16.413904,8.909276,10.980854
14.000000000000002,0.0,7.000000000000001,17.0,5.0,11.0,16.667437,3.9814448,7.315903,15.962203,9.026112,10.539593
14.000000000000002,0.0,8.0,17.0,5.0,11.0,17.140478,4.5517507,7.5441356,15.943519,9.033684,10.441683
14.000000000000002,0.0,7.000000000000001,17.0,5.0,11.0,16.146511,3.190625,8.10629,16.38264,8.713026,10.930127
14.000000000000002,0.0,8.0,17.0,5.0,11.0,17.123507,4.597015,7.4872794,15.981692,8.811015,10.504396
13.0,0.0,8.0,17.0,5.0,11.0,17.615696,5.1938734,7.7264667,15.980944,8.806595,10.406612
14.000000000000002,0.0,8.0,17.0,5.0,11.0,16.29026,3.3344223,8.240485,16.372091,8.683594,10.9337
13.0,0.0,8.0,17.0,5.0,11.0,17.26883,4.7398143,7.634685,15.987918,8.761356,10.510455
13.0,0.0,8.0,17.0,5.0,11.0,17.760519,5.3375206,7.87851,15.994322,8.744549,10.412588
13.0,0.0,8.0,17.0,5.0,11.0,16.216557,3.302613,9.121314,16.407928,8.670939,10.924291
13.0,0.0,8.0,17.0,5.0,11.0,17.190939,4.701269,8.533051,16.076015,8.689788,10.505235
12.0,0.0,8.0,17.0,5.0,11.0,17.682703,5.3048344,8.808671,16.116869,8.643656,10.413961
13.0,0.0,8.0,17.0,5.0,11.0,15.86021,2.98733,9.367798,16.414469,8.783216,10.950408
12.0,0.0,8.0,17.0,5.0,11.0,16.814669,4.3697915,8.774945,16.086683,8.784087,10.527003
12.0,0.0,8.0,18.0,5.0,11.0,17.296835,4.9662414,9.067192,16.136528,8.734265,10.438614
12.0,0.0,8.0,17.0,5.0,11.0,15.798932,2.9919345,9.333859,16.431164,8.814633,10.957939
12.0,0.0,8.0,18.0,5.0,11.0,16.771751,4.3896613,8.743746,16.103397,8.817612,10.536749
12.0,0.0,9.0,18.0,5.0,11.0,17.263962,4.996589,9.03409,16.151901,8.76927,10.449364
12.0,0.0,8.0,18.0,5.0,11.0,15.358431,2.6565356,9.339873,16.47297,9.037538,10.981998
12.0,0.0,9.0,18.0,5.0,11.0,16.306639,4.0431013,8.757447,16.142107,9.036691,10.554095
12.0,0.0,9.0,18.0,5.0,11.0,16.784859,4.6420794,9.062338,16.194387,8.991234,10.466768
12.0,0.0,9.0,18.0,5.0,11.0,15.582999,3.435812,9.700105,17.359062,9.513895,11.0260725
12.0,0.0,9.0,18.0,5.0,11.0,16.702946,5.069546,9.308667,17.129425,9.542678,10.611101
12.0,0.0,9.0,18.0,5.0,11.0,17.2597,5.8139005,9.688192,17.234486,9.501122,10.523437
12.0,0.0,9.0,18.0,5.0,11.0,15.214063,3.2528968,10.575042,17.617506,9.649217,11.031084
12.0,0.0,9.0,18.0,5.0,11.0,16.339113,4.896611,10.169369,17.400328,9.634818,10.617938
12.0,0.0,8.0,17.0,5.0,11.0,16.894411,5.6349883,10.553771,17.516022,9.567998,10.535656
12.0,0.0,9.0,18.0,5.0,11.0,15.061953,3.1598926,10.670099,17.535267,9.441301,11.012966
12.0,0.0,8.0,17.0,5.0,11.0,16.179901,4.772604,10.240707,17.299036,9.428839,10.604859
11.0,0.0,8.0,17.0,5.0,11.0,16.733616,5.4961185,10.616145,17.404127,9.357937,10.526604
12.0,0.0,8.0,17.0,5.0,11.0,15.0258875,3.1039073,10.541538,17.483067,9.344592,11.018467
11.0,0.0,8.0,17.0,5.0,11.0,16.147295,4.7044797,10.083596,17.217545,9.340915,10.612096
